Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-05-25,52.14129717835522,52.16858089048409,51.622882361794616,51.759307861328125,7404300,0.0,0.0,-0.005867298570240892,-0.0031281310224442133,-0.004895839960660491,0.013555633909402866,0.1395068123222342,0.12361325703568275,0.13209314065713415,0.023514140587732085,0.024447572636225885,0.023912455013093744,51.66026248083217,68.5961379043466,64.98772263070555,0.0013245252886423832,-0.5093040466308594,-1.0,-0.5093040466308594,0.5365924067761512,1.1100301930150576,0.24558226567266084,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32219377065614085,0.6778062293438591
2021-05-26,51.85024649285847,51.895723964098075,51.40459641803943,51.42278671264648,4063400,0.0,0.0,-0.0011627283671399886,-0.0014389270097421292,-0.0017898374565589457,0.013351947001644557,0.13612209890472116,0.11956099248770743,0.12635552867109837,0.02440647405073767,0.025878679588859515,0.025292657525824703,43.96108219485214,58.28622575450001,53.70733091879485,0.0007221592395797881,-0.8458251953125071,-1.0,-0.8458251953125071,0.0,0.0,0.6773357266631527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6613321366684237,0.33866786333157634
2021-05-27,51.1226555739462,52.16857503444411,51.11356216073885,51.741111755371094,12365400,0.0,0.0,-0.002838855685033988,0.0026219469402264284,0.003085624403999256,0.013778403854348744,0.11907813254168388,0.11181232239280067,0.11337550539209194,0.01690512160995106,0.010768270753935879,0.014140708393832602,51.68656141316068,50.28903974626445,60.901693714225146,0.0022112187755370504,0.3183250427246165,-1.0,-0.5275001525878906,0.0,0.0,0.26344376668874475,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-05-28,51.613782970807186,52.232239150039355,51.568308966043325,51.63197326660156,5563100,0.0,0.0,0.001992436916081209,0.00027434656180387417,-0.00047498419146451164,0.01373976889144949,0.11700811130676521,0.11412641305247574,0.10925909771897332,0.017403609805862696,0.010620018740580843,0.014057699937723349,58.05577873609466,56.820613458686566,52.19896414147241,0.0009927122417901823,-0.10913848876953125,1.0,-0.10913848876953125,0.3365151859412805,2.0,0.011277130853060232,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-01,51.968487665103744,51.98667796180816,51.06809052962344,51.15903854370117,6757100,0.0,0.0,-0.004873694311938566,-0.0023562055242586817,-0.004600934600908252,0.014158837759467559,0.11273282008944109,0.11110528626126583,0.10569746565003882,0.018019238913571597,0.011114421642532955,0.01472947689088328,51.51927465895221,50.700723663281586,45.848565154812334,0.0011947320320805342,-0.5820732116699219,-1.0,-0.4729347229003906,0.0,0.0,0.21176059583719498,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8941197020814025,0.10588029791859749
2021-06-02,50.822523398940966,51.1408448968044,50.80433310342818,51.02260971069336,6077800,0.0,0.0,-0.0023288103162572523,-0.007377277687073974,-0.0012009344937961618,0.01367921333922322,0.10426790555908204,0.10274472363595474,0.09587708613890458,0.01578686357230823,0.01832369978528106,0.01302864900650403,46.2081416348146,45.76867234105051,41.06995766022447,0.0010717583125307171,-0.7185020446777344,-1.0,-0.6093635559082031,0.0,0.0,0.3515569611924261,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.824221519403787,0.17577848059621304
2021-06-03,50.731575244758275,51.28636715118773,50.68610123771941,51.15903854370117,5497700,0.0,0.0,-0.0010537657149215748,0.0012851348321827505,0.001207724545981109,0.013506348204222819,0.09628535319021084,0.09503345011403935,0.08940805381539497,0.01574485686335768,0.01937963509050448,0.013047582898782356,51.24604750527839,41.91580999823753,46.58407158581634,0.0009720558068948443,0.1364288330078125,-1.0,-0.4729347229003906,0.0,0.0,0.21176059583719498,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-04,51.51373708733481,51.89572635277744,51.45007278800172,51.65925598144531,4868800,0.0,0.0,0.006624277209358551,0.005230099316088703,0.004308532061348325,0.013438776947633124,0.08676289316509561,0.08493571147823054,0.08095757502155752,0.022937513417251216,0.023314987537579723,0.01571507741730127,55.227801903151025,46.42234268133832,50.923865666984845,0.0008692763608978083,0.6366462707519531,1.0,0.5002174377441406,0.7548814559730346,1.4059216370292618,1.1187041582807187,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-07,51.495549885029504,51.80477798726898,51.2499860859472,51.29546356201172,6282600,0.0,0.0,-0.0019482627785062975,-0.0008770291532067129,-0.003533518628837967,0.013339909440445915,0.07869177787950306,0.0762873695085878,0.07203986677276344,0.021171208108942137,0.023142338047416205,0.017139351871135317,51.09175677116337,43.00955201933687,46.859723557005616,0.0011137972890215403,-0.36379241943359375,-1.0,-0.36379241943359375,0.0,0.0,0.5289195694098556,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7355402152950722,0.2644597847049278
2021-06-08,51.65926174786008,51.65926174786008,50.85890600619135,51.2136116027832,5164700,0.0,0.0,-0.0031485298931123165,-0.001156186039786652,-0.0006564058665059076,0.01352312729303491,0.07322354661781302,0.07039011056960325,0.06566365002879311,0.02020329745541741,0.022904197835219048,0.014195266162660355,47.25105416792997,39.61655213290135,43.10942598594064,0.0009141517415801823,-0.4456443786621094,-1.0,-0.4456443786621094,0.0,0.0,0.7937051729803523,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6031474135098238,0.39685258649017613
