Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-05-27,242.12046985764556,242.41929836060615,240.2696482540312,240.32748413085935,24426200,0.0,0.0,-0.002999984201513045,-0.002894410907754028,-0.004353035162704255,0.01751956504265615,0.06536964477208433,0.05332946108067085,0.0611356556597348,0.017909878395276232,0.014347723958259805,0.027495852391548333,57.62329970468797,44.87946114221017,49.17164954489284,0.0016266580483782138,-2.3231811523437784,-1.0,-2.1014556884765625,1.5134494275760346,0.42439443021558015,0.06783624381272932,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7538846629858453,0.24611533701415472
2021-05-28,241.9566065033929,242.99769645582097,240.56848656682217,240.6841583251953,18270200,0.0,0.0,0.0004648627688657474,0.0008912494391892114,0.000554630174390084,0.017036506501006986,0.06580826208308237,0.05299973261488015,0.05960852353728655,0.01818989674726716,0.014276662929148656,0.025938133596490862,62.77353860425173,52.642039505863046,57.38113931559184,0.001218506149366226,0.3566741943359659,1.0,0.3566741943359659,0.0,0.0,0.028807323131678164,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.014403661565839082,0.985596338434161
2021-06-01,242.17827542521047,242.2361112948003,238.06213247651124,238.48626708984375,23213300,0.0,0.0,-0.005236510140785664,-0.0015695220507225402,-0.004586867466721957,0.017215547366324795,0.06318065343786541,0.05079182539849109,0.05747444679511549,0.020087451982591285,0.010570057578510426,0.013236405884151101,54.99559065148198,45.332835663414336,48.360245188379295,0.0015340417431019516,-2.1978912353515625,-1.0,-2.1978912353515625,2.2075157775199727,1.0087771541164363,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-02,239.19002042782083,240.28894628092957,236.98251960220148,238.38992309570312,19406700,0.0,0.0,-0.0018999773767922957,-0.0033736319008575047,-0.00016890162034451643,0.016983027847110973,0.06321262320939089,0.050450869860752465,0.05748122563448646,0.01046010825564958,0.009766164493480186,0.011202021182560643,48.6410446967989,39.81375943912617,42.150988279192276,0.0012819659890846075,-2.2942352294921875,-1.0,-2.2942352294921875,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-03,236.38482693459528,237.4644690952104,234.244811431218,236.857177734375,25307700,0.0,0.0,-0.005809739780966373,-0.005911997894343512,-0.0032251545746433694,0.017122038128884055,0.06377301644926411,0.051339229643230205,0.05753213573166071,0.011498725495824908,0.011946729509018952,0.010943033555304307,43.100414261927725,35.10687152020137,37.08895679473497,0.0016610249092249211,-3.8269805908203125,-1.0,-3.8269805908203125,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-04,238.83336623403653,242.58321152575672,238.59237356822155,241.7541961669922,25281100,0.0,0.0,0.009184964107862311,0.010651780049316073,0.010220967620049594,0.0172687925780883,0.06416933602996601,0.05230266284606301,0.05870875088528251,0.02727809266487953,0.02905212192571545,0.025978425218358164,49.85020620158154,42.931776521293024,45.061631979450475,0.0016935846352147403,4.8970184326171875,1.0,4.8970184326171875,2.2942652448271588,0.21949456698122177,1.6373855680492388,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9284400675152303,0.07155993248476966
2021-06-07,240.97333554893908,244.9352547949257,240.80946233304937,244.66534423828125,23079200,0.0,0.0,0.004221902236840728,0.004404321571541851,0.005463589564852849,0.01704901167699712,0.06333686917946789,0.05278063372371524,0.061289230919552184,0.029344874234433674,0.030621140905815566,0.028154871566773123,56.04654296105478,49.94232157168582,52.62439678583276,0.0015646965537145945,7.80816650390625,1.0,7.80816650390625,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-08,245.966711756898,246.78609255033888,243.41218115377325,243.47003173828125,22455000,0.0,0.0,0.005229682990077465,0.003662196100834069,-0.0023825031694040635,0.01689877718264096,0.06845634319055088,0.05808795977438333,0.06436159762864736,0.027299104844846645,0.030419911121526297,0.026035169823627125,61.778918405450234,56.34690124655101,45.87182058261693,0.0015149401972828645,-1.1953125,1.0,6.61285400390625,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-09,244.6653675483943,246.32339810233208,244.0869940329192,244.4532928466797,17937600,0.0,0.0,0.001105759688580185,-0.0007495527517259205,0.0016097875262325954,0.016462350779603178,0.07220859215118894,0.06088637859619681,0.06771534561900595,0.02518632837391272,0.02794863564319644,0.025439299381510218,54.81781982463133,61.17105299481829,52.34413497908588,0.001215058378368411,0.9832611083984375,1.0,7.5961151123046875,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-10,245.1280460173413,248.1838306630145,244.53038902874928,247.9717559814453,24563600,0.0,0.0,0.0009074482636122855,0.0037621948729191137,0.007145174972595072,0.016144155416708262,0.06901484094379243,0.06258277798378376,0.0661079846383751,0.015038664582372824,0.018536192525197306,0.021963802432890138,60.37499188270144,65.61444368920401,58.936841769213295,0.0016878395203071958,4.5017242431640625,1.0,11.114578247070312,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
