Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-05-26,149.3357160881618,149.40599332774366,147.8247889471841,148.51876831054688,5726400,0.0,0.0,-0.0033224333720511716,-0.0021422824990382965,-0.002290736947536842,0.01228236824192164,0.06707080890091677,0.06196804901032971,0.058008010528788234,0.01606700942461248,0.013510201515514927,0.010709738057511662,46.944696930080255,40.96929925870808,58.84609546604721,0.0017007064262537877,-1.3001251220703125,-1.0,-0.7291107177734375,1.3089180186959197,1.013571971134853,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-05-27,148.68568782831656,149.48507648965528,147.91266486496994,148.29039001464844,8114700,0.0,0.0,0.0002971416594452325,0.000264588573890616,-0.0007694449092713562,0.012180020693632472,0.05852481845561698,0.05419738846969198,0.052028908276684785,0.012380574445962121,0.01012446579631046,0.007939834496615132,50.180324348238905,46.06992504955326,53.21974338501966,0.0024063112906225342,-1.52850341796875,1.0,-0.2283782958984375,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-05-28,148.91407917057916,150.2229543365359,148.6066178958299,148.67689514160156,6400800,0.0,0.0,0.0018460307235612656,0.0019419939847932933,0.0010266169708395946,0.012209075710919575,0.05018408944315284,0.044532607784863704,0.03819120796400451,0.010846815942765261,0.008627516262300726,0.008935859759950796,53.53531443943352,51.03015640570883,57.86862843465555,0.0019030231577715907,0.386505126953125,1.0,0.1581268310546875,0.8169610087922479,2.0,0.47940380754990214,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-01,149.46748652689115,149.51141147977398,145.27731142134184,145.40907287597656,10448400,0.0,0.0,-0.01132864421073856,-0.002373911496014399,-0.011111792540301261,0.013671674483671561,0.04203501765735072,0.03420123801697574,0.034191932296853564,0.024316736120051953,0.009520996965343854,0.021437313853845254,49.73084049691614,45.34907531563884,49.625812217075634,0.0030381389231030212,-3.267822265625,-1.0,-3.267822265625,2.635353443628105,0.6503705744122983,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-02,145.2070089715182,146.46317930102725,145.04010222194452,145.9976043701172,6806000,0.0,0.0,-0.0005322315259701234,-0.006708659796643397,0.0013155651600406117,0.013340184021731052,0.038438232647066424,0.03440218847361595,0.03511761406214742,0.023978749179923105,0.021584754436982663,0.023673605177268953,44.348075870679175,39.56307600873153,57.33131192049527,0.001987028092494845,0.588531494140625,-1.0,-2.679290771484375,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-03,145.72532471710875,146.8321612312205,145.56721095967052,145.85708618164062,5808800,0.0,0.0,0.001548061304987774,0.0010737283344793153,-0.0004109228994919585,0.013018714210930734,0.0385091092840191,0.03483355912117563,0.035105393612687136,0.025102774900474394,0.02283937644310986,0.023846080373572578,51.63840493503547,47.41924945117273,47.70823885430055,0.0016942609058834583,-0.1405181884765625,1.0,-0.1405181884765625,0.0,0.0,0.7896851107834902,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6051574446082548,0.3948425553917451
2021-06-04,146.7091552828941,147.2010959456576,145.7077281050045,145.7955780029297,6510300,0.0,0.0,0.0004824209929806997,0.0012547380455509732,-0.00021089530892134242,0.012825540962183675,0.037364232946803015,0.03326311369539672,0.03640226116557221,0.025173171761839364,0.023353470403102355,0.02399346935640152,58.484687989168066,54.55231444290209,39.35259060583143,0.0018980676463494677,-0.2020263671875,1.0,-0.2020263671875,0.73791664463036,2.0,1.6323187673722,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-07,145.82193259362208,146.10304154821057,144.61846671632023,144.8029327392578,5362800,0.0,0.0,-0.0030905550682762016,-0.0030838714415145404,-0.0028137874576715897,0.012723384708897202,0.0406617895484464,0.03702240352209889,0.04091638027052174,0.02341089793468132,0.021239005228657463,0.022874978737852276,49.2973124071804,46.60344345667831,32.0242442960596,0.0015528706846451982,-1.194671630859375,-1.0,-0.992645263671875,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-08,145.1894821656575,145.52329577022826,142.36967940330803,143.5292205810547,7746800,0.0,0.0,-0.007835819504805665,-0.001987974691563136,-0.004417516893400852,0.01348884156531607,0.05023810129092248,0.04232887823763844,0.04825288889932223,0.01720934550269539,0.021289941779397862,0.011634449341197157,40.865395044204206,38.4934411059879,25.591276725906162,0.002223458373139428,-2.4683837890625,-1.0,-2.266357421875,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-09,144.05627207624397,145.62868351111368,143.76638347347753,145.46177673339844,5552600,0.0,0.0,0.003498693083628433,0.00025944445493154876,0.0047931591872527645,0.01338988027142426,0.0539858034594658,0.046452440164732385,0.049996153371473,0.02224170420952528,0.009905405731675889,0.01942986755332079,51.35566513730827,49.399884677974875,39.773812522470685,0.0016151453427758547,1.93255615234375,1.0,1.93255615234375,0.0,0.0,0.7271222566971377,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.36356112834856885,0.6364388716514311
2021-06-10,145.82193775111864,147.20988310446026,145.77801279990902,146.77066040039062,6463100,0.0,0.0,0.006947567807639826,0.005399560623523725,0.004478913018108794,0.013173327385194127,0.05437059259703271,0.04722226857176056,0.050033695756962995,0.0271757666615202,0.015572243412624559,0.02168636540316091,59.55580614270639,57.874924141291004,50.21305113564081,0.001896908823755369,3.2414398193359375,1.0,3.2414398193359375,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-11,146.76189145392388,146.77067108319957,144.25831649689718,144.9083709716797,7389900,0.0,0.0,-0.005239675687167702,-0.0014940172572785882,-0.006384721657743618,0.013627975428716698,0.056248683849835515,0.04842209064491808,0.05211516595641665,0.029157669671358084,0.015661728306429326,0.0259680069150687,50.335390639954234,48.79772092091361,42.0021293072484,0.0021414028117720755,-1.8622894287109375,-1.0,-1.8622894287109375,0.0,0.0,0.3300794068616894,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8349602965691553,0.1650397034308447
2021-06-14,144.50428089459672,145.34759444986335,143.97720824705328,145.26852416992188,4931300,0.0,0.0,-0.0006508021029233016,-0.003250816360654673,0.0008282230417705351,0.013296994408193909,0.0573752499754944,0.05122179336462619,0.05292639509900136,0.028365322102205676,0.0170088067813909,0.025108495183431393,42.84525307781509,41.71261277232603,50.399716091254426,0.0014325153398211349,0.3601531982421875,-1.0,-1.50213623046875,0.0,0.0,0.21475471935109208,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-15,145.1455397195812,145.6989646491114,144.40764874955022,144.49549865722656,5062900,0.0,0.0,0.0014925905159507218,0.0012072645707814369,-0.002667776023928415,0.01305160167685816,0.05696155463666281,0.05218997825853924,0.054325045694679615,0.02152095871983178,0.016827995697431396,0.023659449650814506,50.773694529455874,49.20418304310409,43.83847828158016,0.0014629180566098725,-0.7730255126953125,1.0,-0.7730255126953125,0.0,0.0,0.056873732261264444,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9715631338693678,0.028436866130632222
2021-06-16,144.76782876679127,145.60234935529456,143.6082742113014,144.4427947998047,6988500,0.0,0.0,-0.0027754525862012202,-0.0003316678956531026,-0.00018240523535767585,0.013109858861519295,0.05811399732130324,0.05326009641240244,0.0550673551766375,0.02080223289666886,0.01683544003956828,0.018309368101450237,44.01726497562458,43.155489943486685,38.54941133297278,0.002018581019068664,-0.8257293701171875,-1.0,-0.052703857421875,0.2547549054312128,0.09518524811731564,0.0002643679962980852,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9522751919431931,0.047724808056806865
