Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-06-03,164.7230558619654,164.87225196999125,162.2744505690756,163.23985290527344,4205300,0.0,0.0,-0.009216513038459462,-0.00792133588543376,-0.012607746526711245,0.02185156408404158,0.10188793219879322,0.08020785786121634,0.08937997593031008,0.023479485866949635,0.02010617498561364,0.030366201927409454,62.06426252152373,54.86861289321813,55.95943247611507,0.004566563961055462,-4.168731689453125,-1.0,-4.168731689453125,2.755757026022451,0.43699247584295137,0.2766999056943341,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6431538092313572,0.35684619076864277
2021-06-04,164.80199489894355,167.08384704184624,164.53870220682052,166.81178283691406,3462900,0.0,0.0,0.005705163973677726,0.005486153166520899,0.00891177080626248,0.021502246711554946,0.10300470105602948,0.08174044566765841,0.09254396870096693,0.028068636687474977,0.025470919430589573,0.03899438028764025,67.1551142785994,61.26013222167876,62.407926761849254,0.003842669571296583,3.571929931640625,1.0,3.571929931640625,0.0,0.0,0.7341722660342873,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.36708613301714366,0.6329138669828563
2021-06-07,166.04825487805314,166.5748403326618,164.69670518560665,165.47779846191406,2726100,0.0,0.0,0.0003777987982321679,-0.0012009444023808715,-0.0031603548639861103,0.021040303343568934,0.10472558583633622,0.08277939196181822,0.09313599553069674,0.026532541428844918,0.024852747936688166,0.03974224961996812,58.940996628688396,66.40004551482382,54.13330776799287,0.0030008748523668825,-1.333984375,1.0,2.237945556640625,0.0,0.0,0.28819812219499386,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-08,166.7240282122704,166.7240282122704,163.33636254651108,164.05601501464844,3063600,0.0,0.0,-0.0041469680130128295,0.0004476099191692636,-0.004314529766356577,0.02118170502959688,0.10517667158650439,0.08405826720313668,0.09187975862930191,0.026990059745932757,0.02378936440975072,0.04037376610572427,63.14429957885866,58.497539193296525,48.762942886945254,0.003343417305196186,-2.755767822265625,1.0,0.816162109375,1.202339660309434,0.19035710720112434,0.03833054284545638,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16761090000989964,0.8323890999901004
2021-06-09,165.0740840489352,165.10919688872303,163.38902931298358,163.634765625,2866900,0.0,0.0,0.00015084615737417378,-0.004553944996390707,-0.0012029720733654522,0.02047023396257474,0.10081382174077835,0.08228801188561813,0.0911519867974587,0.026803971545432626,0.02479614328285911,0.037848086276003126,58.80319599894443,61.22925045531822,44.97245282527356,0.0031207177446072763,-3.1770172119140625,1.0,0.3949127197265625,1.307675872623065,0.16941859909744275,0.008974171336163168,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.05030568959913739,0.9496943104008626
2021-06-10,163.5381816978606,165.7849207453608,163.15202091314256,164.99505615234375,3188700,0.0,0.0,-0.0007258150228796376,0.0020421150471614507,0.004139279022174033,0.019991181245452256,0.09289661135491595,0.07423638741587117,0.07902059664817598,0.017962288922223027,0.019136877839505417,0.02871684214706475,61.441882793551585,57.91726556813322,49.081798095119105,0.0034998623202017625,1.36029052734375,1.0,1.7552032470703125,0.1843416333685184,0.018364686330264245,0.17727477382127538,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09781973007576981,0.9021802699242302
2021-06-11,165.06529885010113,165.64454013395704,164.06479726508795,165.58309936523438,2309400,0.0,0.0,0.0020202925499924096,-0.0003067619705551038,0.0012883106273132467,0.01917877832821944,0.08575581741547324,0.06533074581856231,0.07056930482931544,0.01125746534737466,0.01157948927415975,0.016424037357451092,57.92574841889783,59.968955237949395,52.44440318333428,0.0025437916409405256,1.948333740234375,1.0,2.3432464599609375,0.0,0.0,0.31595705110236694,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15797852555118347,0.8420214744488166
2021-06-14,165.22324893262132,167.05751280378982,164.17887649961855,166.978515625,3360300,0.0,0.0,0.0003475443508848298,0.004246961079308908,0.004195963084334316,0.01889143658820029,0.08153708230335671,0.06415075607015928,0.07016038833558208,0.01121532842790578,0.015141081023309607,0.016446425006743873,60.54063328428436,62.07181332176254,55.99780691655407,0.003732544678790451,3.34375,1.0,3.7386627197265625,0.0,0.0,0.804312257809769,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4021561289048845,0.5978438710951155
2021-06-15,167.15408389004068,167.3910352953218,165.10041130289915,165.53045654296875,2600100,0.0,0.0,0.002165505680484387,0.0007716277021989509,-0.0033697285125601885,0.018683940367261745,0.0754440122218508,0.05761646749341227,0.06291702962363523,0.007251798499074578,0.015209553989942672,0.016510608899626758,63.23286169549863,64.26266408258067,51.55360643001767,0.002863085589858984,-1.44805908203125,1.0,2.2906036376953125,0.0,0.0,0.30192008479197335,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-16,166.67141179703307,167.18044092747712,163.50315374472967,164.75816345214844,3357900,0.0,0.0,-0.004860743242204212,-0.0006294450747034164,-0.002338237057128186,0.01902493309434293,0.06598950591800938,0.046667693244778805,0.04576458289359376,0.01411812462856055,0.008946042885507939,0.0173200819149887,58.582183583553046,60.17076282627586,47.17673474383843,0.0036802817470653238,-2.2203521728515625,-1.0,-0.7722930908203125,0.6757227548888807,0.09261756528829988,0.11367485446724965,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8968537901222252,0.10314620987777476
