Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-05-27,121.01884767130228,121.17080766130904,119.28371979697732,119.30905151367188,38962000,0.0,0.0,-0.0021839765152007135,-0.0006028804223784826,-0.006414276914959973,0.01921184705040941,0.09586249045991416,0.08755198910218687,0.08988675392045187,0.01817713964017468,0.01851089533319834,0.033260222334169816,63.40159742722701,66.34339940587022,67.27995785006252,0.001202296486952071,-1.5404434204101705,-1.0,-1.5404434204101705,0.0491417351122152,0.001017675853579529,0.06175986096966099,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9686112315883797,0.031388768411620256
2021-05-28,120.27493100209598,120.58182893798092,119.56627948820844,119.75846862792967,24108000,0.0,0.0,0.0007319895883251003,-0.0015074687843409252,0.0011631854764521069,0.018531759335874937,0.09649026463418277,0.08764540155990341,0.09002598108197135,0.01837632041571531,0.021886089257231327,0.031567556337371246,53.74541456118775,71.74796008285985,73.24453023420388,0.0007467313070891792,0.4494171142577983,-1.0,-1.0910263061523722,0.0,0.0,0.030980273740842865,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-01,120.27691561393496,121.07004153589496,119.4267383958153,120.66476440429688,19166000,0.0,0.0,-0.00046418083581644374,0.0016061611678370009,0.0029968418449685436,0.018051582733736617,0.09841917936262082,0.08935528410396665,0.09334913886460601,0.019211375250020802,0.010058231641287906,0.020008931895254243,60.848964636744654,60.21803886454945,78.08727963231364,0.0005981483320721605,1.355712890625,-1.0,-0.18473052978517046,0.0,0.0,0.0008881619388017075,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-02,120.93789720317557,121.27011927588354,119.39296567819048,120.2411651611328,17158000,0.0,0.0,-0.00012659922080499454,0.0007391091198147699,-0.0015741382264800896,0.017936347973920474,0.10128055157900563,0.09295901419302725,0.09661453507016803,0.007221534210035028,0.008548652097212207,0.020762383854431528,66.5255711441852,51.388877483915614,65.83221518998418,0.0005336011814068814,-0.4235992431640767,-1.0,-0.6083297729492472,0.6882903379026288,2.0,0.009631478313337476,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-03,118.93707407393896,119.66832173758196,118.33171964239236,119.41331481933594,18346000,0.0,0.0,-0.004464181051988693,-0.0066481609641197165,-0.0034543495363171537,0.017912803521715204,0.1025156558069589,0.0937543760215036,0.09813755486714676,0.009694055711792295,0.015149321703100859,0.018271017801980798,58.16951228229923,44.720749215418515,56.962819588600404,0.000566618938704994,-1.2514495849609375,-1.0,-1.436180114746108,0.0,0.0,0.053682486676362745,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9731587566618186,0.026841243338181373
2021-06-04,120.30273772114523,121.8590355229707,120.0668489154952,121.75479888916016,25948000,0.0,0.0,0.007278270518144999,0.009070251131119112,0.009708928903654358,0.017748244352415378,0.10652806186819834,0.09793544407934374,0.10374917395650546,0.019042530684627065,0.026035383197980776,0.023070469016945254,63.29053624253473,51.680092777780665,62.81203656583509,0.0008171220308321841,2.3414840698242188,1.0,2.3414840698242188,0.5889162470871554,0.06325934004992358,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-07,121.7329551336605,122.56128630571682,121.2240854567715,122.4664306640625,23850000,0.0,0.0,0.004408244025160117,0.0026408237338315576,0.002678282675840515,0.01716466980980573,0.11143541645997578,0.10241290366425401,0.10996843735066338,0.020831084150367944,0.02512323373173009,0.023129619020812932,67.62218552845512,57.74277982856719,67.90241630777267,0.0007554441920993872,3.0531158447265625,1.0,3.0531158447265625,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-08,123.15223238152043,123.87701640865684,122.5731947393744,123.2987289428711,25060000,0.0,0.0,0.005533733934675059,0.005338983788023314,0.003386559267146476,0.01664820297924735,0.12014205243939778,0.1102294627490158,0.11740219241239286,0.021533188890901438,0.02623439876250768,0.023015037715993128,71.53525768080449,63.16916527013867,72.06857159314096,0.0007991652830120034,3.8854141235351562,1.0,3.8854141235351562,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-09,124.12557373759516,124.3987061448382,123.5212119286207,123.72332763671876,20126000,0.0,0.0,0.0030937902798341328,0.0016875414138484528,0.0013804456814176457,0.01604103699850383,0.12629321905641377,0.11449393415625037,0.12182714138437516,0.020444360397874246,0.026000898747554384,0.021019682910904818,74.60611752590576,67.32613269278127,75.36816113460397,0.0006440298598564215,4.310012817382827,1.0,4.310012817382827,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-10,123.85294301307565,125.30550428934926,123.85244289546972,125.22306823730467,31234000,0.0,0.0,0.0013389904720636535,0.0036314892045044432,0.006024351528852163,0.015619345328907033,0.12299096790421242,0.11390064902628566,0.11768451444574313,0.009815667296914396,0.012388556255368575,0.01425414578296571,77.41844628208818,71.03302695689683,78.51299252007627,0.0010116001606887972,5.809753417968736,1.0,5.809753417968736,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
