Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Y_Low,Y_High,Y_Close,ATRP,BBW_Low,BBW_High,BBW_Close,RVO_Low,RVO_High,RVO_Close,RVI_High,RVI_Low,RVI_Close,RV,fast_trend_run,structural_direction,slow_trend_run,breaking_gap,fast_swing_ratio,slow_swing_ratio,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,p_up,p_down
2021-05-28,38.19203188489312,38.236794483647614,37.64591930065305,37.95030975341797,38509700,0.0,0.0,-0.0006045566123332377,-0.0011894041225717943,-0.0013692353710919563,0.02013528243627347,0.06482318502043863,0.05627571350713093,0.05375378242903587,0.019144565139952444,0.03370071450654094,0.022472334273142276,67.84121343988441,48.27069887847409,55.438837355808815,0.0037235078016575863,-0.14324951171875,-1.0,-0.14324951171875,0.0,0.0,0.09843355122394885,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9507832243880255,0.04921677561197443
2021-06-01,38.451668799913406,38.74710475344552,38.29052067428928,38.424808502197266,42890700,0.0,0.0,0.008488696255038312,0.0066287921871333675,0.006212739955324532,0.01994733924864618,0.06581107828522888,0.05167664696835994,0.04775155119522991,0.024525714854668784,0.036071198316363386,0.025493921464205985,70.95512492514933,54.17669645633152,61.72868328606825,0.004198959190529266,0.4744987487792969,1.0,0.4744987487792969,0.384966430227216,0.6582268240206107,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-02,38.58595709175379,38.648625428564635,38.13832416300876,38.44271469116211,34180500,0.0,0.0,-0.0015869479366787374,-0.0010140125682281443,0.00018564170689371732,0.01946206811421194,0.05501544265781822,0.043842608476583854,0.044828849510164644,0.022883750183015472,0.034442443606549314,0.0165390031805552,63.447378813019576,48.00776323168665,66.32202296359439,0.0033477981697833583,0.4924049377441406,-1.0,0.01790618896484375,0.0,0.0,0.015625,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0078125,0.9921875
2021-06-03,38.4517036240408,39.09900952189235,38.37079038680935,38.88323974609375,46981200,0.18,0.0,0.0030384121574066544,0.005792897669681024,0.005696988263999939,0.019204915457773513,0.0554149220974001,0.04391721830030323,0.04883651478794132,0.019467780841584136,0.019575179842245348,0.017021747942390045,67.76056540090053,53.39191140405642,71.07614000381078,0.00465428910420191,0.9329299926757812,1.0,0.4405250549316406,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-04,38.87424085599203,39.00909393013579,38.50563696606305,38.90121078491211,37192600,0.0,0.0,0.00138860644145928,-0.0009113209369785415,0.00018289963048582255,0.018749321449064126,0.058978278269078276,0.04566823116037205,0.054438863247530646,0.018323790714560664,0.018592771187354615,0.016233209689849933,59.11958207611386,58.95503108375685,75.67406077960013,0.0036862642627833535,0.9509010314941406,1.0,0.45849609375,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-06-07,38.90121776445494,39.00910092903471,38.71242136905437,38.766361236572266,28401900,0.0,0.0,0.0020449832539733183,6.850537976710748e-08,-0.0013258690166097764,0.01801728948021344,0.062201117874720546,0.047446409024932495,0.05791048907044784,0.016805675145733587,0.01738553679667484,0.016053959714651737,64.66858783481095,64.56555328985054,63.234170918533884,0.002805234943621672,-0.13484954833984375,1.0,0.32364654541015625,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-08,38.53261323108276,38.87424724826815,38.14602818179127,38.550594329833984,41871400,0.0,0.0,-0.007369302797194711,-0.001731482838405511,-0.0027906803256494317,0.018173262249638302,0.06337307013583911,0.049098300181481716,0.058971555956085976,0.01962644672346533,0.013957807947820224,0.01463428045018321,55.67762423248863,55.67291723832805,53.14856524114296,0.004112589550928279,-0.350616455078125,-1.0,-0.21576690673828125,0.3596087842717779,1.0519521721220144,0.44445492149740623,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25179645319028965,0.7482035468097104
2021-06-09,38.18199092721149,38.41573835524385,37.85833800413285,38.04713439941406,42366300,0.0,0.0,-0.003785179616585053,-0.005932319555296441,-0.006572778837862342,0.018398095018300437,0.061374218271304376,0.04789975836963207,0.055657347251757826,0.020664188694179814,0.01887437399705362,0.020145168592837433,48.82911395663394,48.80072370762673,45.29509352635262,0.004106854318199502,-0.8540763854980469,-1.0,-0.7192268371582031,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-10,38.44270212964026,38.62250966137981,37.417803657131266,37.480735778808594,40123600,0.0,0.0,-0.005542449933638901,0.0025419279034311418,-0.007102222991386967,0.019637970794934533,0.057049873721535006,0.04775820509310217,0.049658507052467285,0.020187636343588035,0.014000486625721896,0.014632353890798894,54.36476128774562,43.0904310973465,38.69148372174037,0.00383155273985759,-1.4204750061035156,-1.0,-1.2856254577636719,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2021-06-11,37.588620601304704,37.6605415529179,37.31890760151127,37.63357162475586,31203600,0.0,0.0,-0.001029081562502786,-0.00980702829517885,0.001582367548690277,0.018809624061920712,0.04949212470265632,0.04794211669557046,0.04855270803766585,0.017721383911726986,0.026697259627008647,0.0172495268617143,47.48958602536307,37.79989352887193,47.85550792797571,0.0029918991261307514,0.15283584594726562,-1.0,-1.1327896118164062,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
2021-06-14,37.624587888776745,37.678531186868646,36.91435332639223,37.18406295776367,36050700,0.0,0.0,-0.005449771033390936,0.00023878225861476005,-0.00600805771928549,0.019145166762504127,0.05329339640649271,0.05013518725167496,0.05287892043765823,0.01030521690707322,0.026858321583604433,0.017412346446252478,54.90018408011519,32.46501425743073,39.991937892651286,0.0034153667914259703,-0.4495086669921875,-1.0,-1.5822982788085938,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
